KEY,Name,pub_title,Abstract,Source,MatchScore,DOI,URL,Year_Found,Venue,Status,QueryUsed,CandidateTitle,CandidateDOI,WhyNoAbstract,Primary_SDG,Primary_SDG_Score,Primary_SDG_Relevant,Primary_SDG_Semantic_Matched_Keywords
febd47898826d65cbbad13d96f2cc7c0cb8e767c,Cindy Schipani,Corporate Governance and Isomorphic Legitimacy in the Banking System: An Institutionalist Perspective,"Relevance: The Islamic banking industry has worked more effectively for decades during the era of Muslim civilization and has made a resurgence into a global platform. This in turns leads to efficient corporate governance in Islamic financial institutions, structured to fulfill the requirements and regulations of sharia. Purpose: The purpose of the research is to determine Islamic Banking’s perception on corporate governance. Method: This paper presents a descriptive analysis on cooperate governance of Islamic Backing. The study reviewed articles on corporate banking systems, the Islamic banking system, the underlying structures that exist in both systems, their rules and regulations, and the relationship between both systems of banking. Result: The study found that Islamic banking has well-structured corporate governance guided by different bodies, including a multi-layered organization comprising the Sharia Supervisory Board (SSB), board of directors, investors, and commissioners. The SSB sits at the top of the corporate governance ladder; it offers oversight of all the transactional operations and compliance of the Islamic banking system based on sharia law (rule and regulations) known as Super Authority. This has accelerated the growth of Islamic banks. Conclusion: Islamic banking runs a multi-layered corporate governance whose primary transactional operation is guided by Sharia principles. This sole technique has contributed to the extensive growth on its corporate governance.",Crossref,87.91208791208791,10.33425/2770-2928.1024,https://doi.org/10.33425/2770-2928.1024,2024.0,International Journal of Agriculture and Technology,ok,CR-title:Corporate Governance and Isomorphic Legitimacy in the Banking System: An Institu,Islamic Banking Perspective on Corporate Governance,10.33425/2770-2928.1024,,Goal 16,0.03213857643793099,False,
161a716adf7ad4da1ed6ce63c46ef0800fd81213,Cindy Schipani,"Pathways to Leadership for Women with Children: Networks, Mentors, and the Law","The 2012 election brought headlines such as ""Another 'Year of Women' in Congress."" Although the number of women in the highest legislative offices increased, their numbers are still significantly lower than those of men. Fewer than 100 women hold office in both houses of Congress. Corporate America similarly reflects significantly low female leadership numbers. For example, ""fewer than 20% of finance industry directors and executives are women, and [there are] no women leading the 20 biggest U.S. banks and securities firms."" Women make up nearly half the workforce and hold 60% of bachelor degrees, yet they hold only 14% of senior executive positions at Fortune 500 companies and 40% of managerial positions overall. These figures have persisted unchanged since 2005. Subtle yet entrenched forms of gender discrimination have clearly stalled women's career progress, and more must be done to rectify these disparities. The differences in gender outcome may be a function of demand-side (work-related) and supply-side (worker-related) characteristics. These include personal characteristics, human and social capital, and developmental, interpersonal, and situational factors. Gender overlaps with multiple group memberships based on family status, race, religion, national origin, and disability. These group memberships also influence women's status and power dynamics in the family, the workplace, and in other communities. The interplay of these factors makes gender-based discrimination an interesting phenomenon to explore. Having dependents is an important family status variable in the larger scheme of social differentiators that account for sex differences in career-related outcomes. In this study, we are interested in whether men or women benefit more from having access to networks when they have dependents. Prior studies have shown that mentoring and networking are major components of professional development that lead to career advancement. We are also interested in whether the outcome differs for those men and women who report having mentors.",Crossref,86.13138686131387,10.36641/mjgl.20.1.role,https://doi.org/10.36641/mjgl.20.1.role,2013.0,Michigan Journal of Gender &amp; Law,ok,"CR-title:Pathways to Leadership for Women with Children: Networks, Mentors, and the Law","The Role of Networks, Mentors, and the Law in Overcoming Barriers to Organizational Leadership for Women with Children",10.36641/mjgl.20.1.role,,Goal 5,0.2070284679016067,True,discrimination; financial services access; gender bias; gender discrimination; gender disparities; gender equality; gender equity; gender inequality; gender norms; gender wage gap; gender-focused policies; gender-sensitive policies; leadership for women; representation of women; women in politics; women in public office; women in the workforce; women's leadership
ce972fa72ef6d5ad870043087f85a5c9096dd7ff,Eric Schwartz,"The A/B Test Deception: What Online Experiments Cannot (and Can) Tell You About How Customers Respond to Advertising
Opens a new window","Marketers use online advertising platforms to compare user responses to different ad content. But platforms’ experimentation tools deliver different ads to distinct and undetectably optimized mixes of users that vary across ads, even during the test. Because expo­sure to ads in the test is nonrandom, the estimated comparisons confound the effect of the ad content with the effect of algorithmic targeting. This means that experimenters may not be learning what they think they are learning from ad A/B tests. The authors document these “divergent delivery” patterns during an online experiment for the first time. They explain how algorithmic targeting, user heterogeneity, and data aggregation conspire to confound the magnitude, and even the sign, of ad A/B test results. Analytically, the authors extend the potential outcomes model of causal inference to treat random assignment of ads and user exposure to ads as separate experimental design elements. Managerially, the authors explain why platforms lack incentives to allow experimenters to untangle the effects of ad content from proprietary algorithmic selection of users when running A/B tests. Given that experimenters have diverse reasons for comparing user responses to ads, the au­thors offer tailored prescriptive guidance to experimenters based on their specific goals.",Crossref,83.11688311688312,10.1177/00222429241275886,https://doi.org/10.1177/00222429241275886,2025.0,Journal of Marketing,ok,CR-title:The A/B Test Deception: What Online Experiments Cannot (and Can) Tell You About ,Where A/B Testing Goes Wrong: How Divergent Delivery Affects What Online Experiments Cannot (and Can) Tell You About How Customers Respond to Advertising,10.1177/00222429241275886,,Goal 4,0.007691617512059824,False,
9a5d7322bd5a514187e55303d6f3af706d9c61d3,Eric Schwartz,"Native Advertising in Online News: Tradeoffs Among Clicks, Brand Recognition and Website Trustworthiness
Opens a new window","Native advertising is a type of online advertising that matches the form and function of the platform on which it appears. In practice, the choice between display and in-feed native advertising presents brand advertisers and online news publishers with conflicting objectives. Advertisers face a trade-off between ad clicks and brand recognition, whereas publishers need to strike a balance between ad clicks and the platform’s trustworthiness. For policy makers, concerns that native advertising confuses customers prompted the U.S. Federal Trade Commission to issue guidelines for disclosing native ads. This research aims to understand how consumers respond to native ads versus display ads and to different styles of native ad disclosures, using randomized online and field experiments combining behavioral clickstream, eye movement, and survey response data. The results show that when the position of an ad on a news page is controlled for, a native ad generates a higher click-through rate because it better resembles the surrounding editorial content. However, a display ad leads to more visual attention, brand recognition, and trustworthiness for the website than a native ad.",Crossref,89.95633187772926,10.1177/0022243719879711,https://doi.org/10.1177/0022243719879711,2019.0,Journal of Marketing Research,ok,"CR-title:Native Advertising in Online News: Tradeoffs Among Clicks, Brand Recognition and","Native Advertising in Online News: Trade-Offs Among Clicks, Brand Recognition, and Website Trustworthiness",10.1177/0022243719879711,,Goal 17,0.01150980047544111,False,
e20ed6296b8404086b42ba6e706542376481fff2,Eric Schwartz,"Dynamic online pricing with incomplete information using multi-armed bandit experiments
Opens a new window",We propose an alternative dynamic price experimentation policy that extends multiarmed bandit (MAB) algorithms from statistical machine learning to include microeconomic choice theory.,Crossref,81.25,10.1287/mksc.2018.1129,https://doi.org/10.1287/mksc.2018.1129,2019.0,Marketing Science,ok,CR-title:Dynamic online pricing with incomplete information using multi-armed bandit expe,Dynamic Online Pricing with Incomplete Information Using Multiarmed Bandit Experiments,10.1287/mksc.2018.1129,,Goal 17,0.01152162308720063,False,
be6b29aea7500508dcb09ea20a112c99cfa56ad5,Eric Schwartz,"A Data Science Approach to Understanding Residential Water Contamination in Flint
Opens a new window","When the residents of Flint learned that lead had contaminated their water system, the local government made water-testing kits available to them free of charge. The city government published the results of these tests, creating a valuable dataset that is key to understanding the causes and extent of the lead contamination event in Flint. This is the nation's largest dataset on lead in a municipal water system. In this paper, we predict the lead contamination for each household's water supply, and we study several related aspects of Flint's water troubles, many of which generalize well beyond this one city. For example, we show that elevated lead risks can be (weakly) predicted from observable home attributes. Then we explore the factors associated with elevated lead. These risk assessments were developed in part via a crowd sourced prediction challenge at the University of Michigan. To inform Flint residents of these assessments, they have been incorporated into a web and mobile application funded by Google.org. We also explore questions of self-selection in the residential testing program, examining which factors are linked to when and how frequently residents voluntarily sample their water.",Semantic Scholar (by DOI),100.0,10.1145/3097983.3098078,https://www.semanticscholar.org/paper/d2f26b5283488f0a3b2c9366c20c93cc6a1c7668,2017.0,Knowledge Discovery and Data Mining,ok,CR-title:A Data Science Approach to Understanding Residential Water Contamination in Flin,A Data Science Approach to Understanding Residential Water Contamination in Flint,10.1145/3097983.3098078,,Goal 6,0.2803389550904321,True,water pollution
a03d13cfdef7d986d65ff6e865aef96415c254ce,Eric Schwartz,Customer Acquisition via Display Advertising Using Multi-Armed Bandit Experiments,"Firms using online advertising regularly run experiments with multiple versions of their ads since they are uncertain about which ones are most effective. During a campaign, firms try to adapt to intermediate results of their tests, optimizing what they earn while learning about their ads. Yet how should they decide what percentage of impressions to allocate to each ad? This paper answers that question, resolving the well-known “learn-and-earn” trade-off using multi-armed bandit (MAB) methods. The online advertiser’s MAB problem, however, contains particular challenges, such as a hierarchical structure (ads within a website), attributes of actions (creative elements of an ad), and batched decisions (millions of impressions at a time), that are not fully accommodated by existing MAB methods. Our approach captures how the impact of observable ad attributes on ad effectiveness differs by website in unobserved ways, and our policy generates allocations of impressions that can be used in practice. We implemented this policy in a live field experiment delivering over 750 million ad impressions in an online display campaign with a large retail bank. Over the course of two months, our policy achieved an 8% improvement in the customer acquisition rate, relative to a control policy, without any additional costs to the bank. Beyond the actual experiment, we performed counterfactual simulations to evaluate a range of alternative model specifications and allocation rules in MAB policies. Finally, we show that customer acquisition would decrease by about 10% if the firm were to optimize click-through rates instead of conversion directly, a finding that has implications for understanding the marketing funnel. Data is available at https://doi.org/10.1287/mksc.2016.1023 .",Crossref,100.0,10.1287/mksc.2016.1023,https://doi.org/10.1287/mksc.2016.1023,2017.0,Marketing Science,ok,CR-title:Customer Acquisition via Display Advertising Using Multi-Armed Bandit Experiment,Customer Acquisition via Display Advertising Using Multi-Armed Bandit Experiments,10.1287/mksc.2016.1023,,Goal 17,0.01437901038219245,False,
d371cc8f8bf2be4ab9d5c5f899f9084710fcad6f,Cathy Shakespeare,Fair Value Accounting: Current Practice and Perspective for Future Research,"Abstract A fundamental issue debated in the accounting literature centres on the appropriate basis for measuring firms’ assets and liabilities. During the last several decades, scholars have generated a growing body of important insights about the use of the fair value measurement attribute in financial reports around the globe. In this paper, we provide an overview of the institutional background of fair value accounting and the associated accounting standards that prescribe the use of fair value measurements under International Financial Reporting Standards and Generally Accepted Accounting Principles in the US. We discuss and document the extent to which firms across different industries and accounting regimes recognize and disclose in their financial reports assets and liabilities measured at fair value and we reflect on aspects of the fair value accounting literature. In doing this, we identify several areas in which additional research can further our understanding of fair value measurements and disclosures.",Crossref,91.3907284768212,10.1111/jbfa.12447,https://doi.org/10.1111/jbfa.12447,2020.0,Journal of Business Finance &amp; Accounting,ok,CR-title:Fair Value Accounting: Current Practice and Perspective for Future Research,Fair value accounting: Current practice and perspectives for future research,10.1111/jbfa.12447,,Goal 10,0.02557254244037028,False,
156c4c9187637392e0bdd5db77fc538e2199c29f,Ari Shwayder,"Exploring endogenous growth through simulation 
Opens a new window","Abstract Undergraduate and master’s-level macroeconomics courses often teach economic growth using the standard exogenous growth (Solow-Swan) model, which can lead to discussions about the importance of productivity. Instructors wishing to deepen the conversation may want to discuss productivity growth sources and introduce endogenous growth models. The author of this article presents a spreadsheet-based simulation exercise of a two-sector endogenous growth model. This simulation allows students to explore an endogenous growth model without having to understand the algebraic details. Students can adjust model parameters and examine the impact on short-run and long-run levels and growth rates of output-per-worker and consumption-per-worker. Classroom discussion can then focus on economic reasoning about the importance of productivity, research into productivity, and the short-run versus long-run tradeoffs present in much of macroeconomics.",Semantic Scholar (by DOI),100.0,10.1080/00220485.2025.2453430,https://www.semanticscholar.org/paper/bd3f50e271dbf57d67062f8c3fcaceb171ee7c0c,2025.0,The Journal of Economic Education,ok,CR-title:Exploring endogenous growth through simulation Opens a new window,Exploring endogenous growth through simulation,10.1080/00220485.2025.2453430,,Goal 8,0.06774840965103954,True,GDP growth; economic growth
075c32e91c6f42a5046439d248af2ec25b6cbcbd,Jordan Siegel,Political Competition and the Rechanneling of Corporate Bribery into Politically-Connected Charity Donations: Evidence from South Korea,"We examine the relationship between political competition, corporate bribery, and corporate contributions to politically connected charities, and whether there is a shift from covert to concealed corporate nonmarket action as political competition increases. Panel analysis using rare corporate bribery and charity donations panel data from South Korea reveals that as political competition increases, corporate bribery decreases, whereas corporate contributions to politically connected charities increase. Subsequent panel analysis uncovers that amid increased political competition, firms that made larger bribes in the prior year contribute more to politically connected charities in the subsequent year, and that this form of rechanneling is more pronounced for smaller business groups. Implications are discussed.This study argues that the field of strategy needs to do more to analyze firms' illegal strategic behavior, both to gain a deeper understanding of business practices in the corporate world and to develop recommendations for policymakers on how to curb such behavior over time. Using comprehensive and rare firm‐level data on bribery of high‐level government officials and donations to politically connected charities from South Korea, this study analyzes how businesses rechannel their bribery of senior‐level politicians to contributions to politically connected charities as the country's level of political competition becomes stronger. This study proposes a theory of rechanneling and demonstrates support for the theory using the extensive data set on bribery and politically connected charity donations from South Korea.",Semantic Scholar,94.07407407407408,10.2139/ssrn.4870974,https://www.semanticscholar.org/paper/94e894840ba65f59e768ec26f3617e24f1a9c123,2024.0,Social Science Research Network,ok,CR-title:Political Competition and the Rechanneling of Corporate Bribery into Politically,Political Competition and Corporate Bribery: Evidence from South Korea,10.5465/ambpp.2016.11303abstract,,Goal 17,0.02016117127909537,False,
4e4860bff3a1ff4c8ed6f81a41f9f39544309aa9,Jordan Siegel,"Paying for Legitimacy: Autocracy, Non-market Strategy, and the Liability of Foreignness","Although the liability of foreignness has been shown to present real economic barriers for foreign firms in various contexts around the globe, scholars continue to debate what drives this liability in different market contexts: lack of information due to institutional distance, lack of social embeddedness, discrimination, or something else. In this study, we propose a new theory, that in corporate lobbying within the nonmarket strategy context, the liability of foreignness is driven in no small part by a values-based ideological conflict stemming from the divide between democracy and autocracy. Private-sector firms from autocratic countries face costs of illegitimacy in Washington, D.C., and professional corporate lobbyists charge such firms a fee premium, in effect, to pay for legitimacy. We conduct an empirical study of the lobbying fees charged by professional corporate lobbyists in Washington, D.C., to their domestic and foreign firm clients, and the results strongly support the predictions of our theory. We also show that the liability of foreignness in this context endures for foreign firms from autocratic countries over the 15-year length of our sample period. Offering a new theoretical perspective as well as new empirical findings regarding the liability of foreignness, our study has practical implications for managers of foreign firms and may also generalize to other market contexts.",Crossref,99.42196531791907,10.1177/00018392231217676,https://doi.org/10.1177/00018392231217676,2023.0,Administrative Science Quarterly,ok,"CR-title:Paying for Legitimacy: Autocracy, Non-market Strategy, and the Liability of Fore","Paying for Legitimacy: Autocracy, Nonmarket Strategy, and the Liability of Foreignness",10.1177/00018392231217676,,Goal 17,0.02731435337369238,False,
def480b11b08d3e2fbee96c97c593c96b47b99e8,Jordan Siegel,"Why Local Adaptation Sometimes Fails to Be Effective for MNEs: Exploring the Dynamics of Collective Bonuses, Egalitarianism, and Informal Norms","Abstract Past literature has documented the liability of foreignness (LOF) that foreign MNEs face when they introduce organizational practices abroad that work well in their home countries, particularly practices that conflict with local cultural norms. However, when foreign MNEs adopt practices that resemble those of their local counterparts, whether and why foreign MNEs still face a LOF is unclear. This study explores why foreign MNEs that implement a compensation practice used by local counterparts – collective bonuses – may not experience the same performance benefits. Our data consists of interviews and longitudinal survey data of the organizational practices of MNEs in France, a country where commitment to egalitarian resource distribution is culturally strong. We find that foreign MNEs, especially those from countries where egalitarian commitment is relatively low, benefit significantly less in terms of productivity when implementing collective bonuses than do their French counterparts. We show how even when foreign MNEs adopt local practices, they can subtly transfer the cultures of their home countries. In other words, they transfer informal, elusive norms (e.g., non‐egalitarian attitudes of top management) that can be problematic. Tension persists between the informal requirements to facilitate the practice in the host country and the MNE’s home‐country culture, a core part of their tacit knowledge. It is one of the first pieces to show that imitating local practices may not suffice to reduce LOF because cultural conflicts make such imitation ineffective. Our findings shed light on how MNEs’ cultural heritage can shape the effectiveness of their practices abroad.",Crossref,99.3006993006993,10.1111/joms.12757,https://doi.org/10.1111/joms.12757,2021.0,Journal of Management Studies,ok,CR-title:Why Local Adaptation Sometimes Fails to Be Effective for MNEs: Exploring the Dyn,"Why Local Adaptation Sometimes Fails to be Effective for MNEs: Exploring the Dynamics of Collective Bonuses, Egalitarianism, and Informal Norms",10.1111/joms.12757,,Goal 10,0.02973509458370045,False,
dd6606289657c3974b87854ffa92c10ceaed70ad,Jordan Siegel,"A Recentering Approach for Interpreting Interaction Effects From Logit, Probit, and Other Nonlinear Models","Abstract Research Summary Strategic management has seen numerous studies analyzing interaction terms in nonlinear models since Hoetker's ( Strat Mgmt J. , 2007, 28 (4), 331–343) best‐practice recommendations and Zelner's ( Strat Mgmt J., 2009, 30 (12), 1335–1348) simulation‐based approach. We suggest an alternative recentering approach to assess the statistical and economic importance of interaction terms in nonlinear models. Our approach does not rely on making assumptions about the values of the control variables; it takes the existing model and data as is and requires fewer computational steps. The recentering approach not only provides a consistent answer about statistical meaningfulness of the interaction term at a given point of interest, but also helps to assess the effect size using the template that we offer in this study. We demonstrate how to implement our approach and discuss the implications for strategy researchers. Managerial Summary In industry settings, the relationship between multiple corporate strategy‐related inputs and corporate performance is often nonlinear in nature. Furthermore, such relationships tend to vary for different types of firms represented within the broader population of firms in a given industry. It is thus imperative for managers to know how to take nonlinear relationships between related business factors into account when they make strategic decisions. We suggest a simple and easily implementable way of assessing and interpreting interactions in a nonlinear setting, which we term a recentering approach. We demonstrate how to apply our approach to a strategic management setting.",Crossref,89.62264150943396,10.1002/smj.3202,https://doi.org/10.1002/smj.3202,2020.0,Strategic Management Journal,ok,"CR-title:A Recentering Approach for Interpreting Interaction Effects From Logit, Probit, ","A recentering approach for interpreting interaction effects from logit, probit, and other nonlinear models",10.1002/smj.3202,,Goal 17,0.01100393715296503,False,
bab41188c9608e1398ced02ad9d9276f989b809e,Jordan Siegel,"Multinational Firms, Labor Market Discrimination, and the Capture of Outsider’s Advantage by Exploiting the Social Divide","We theorize that foreign multinationals wield a particularly significant competitive weapon in host markets: as outsiders, they can pinpoint social schisms in host labor markets and exploit them for competitive advantage. Using two data sets from South Korea, we show that multinationals improve profitability and productivity by aggressively hiring an excluded group, women, in the local managerial labor market. We predict and find that foreign multinationals in South Korea are in a unique position to identify social schisms, implement practices designed to support and enhance the hiring and promotion of female managers, hire and promote members of the socially excluded group to positions of managerial leadership, and enjoy a net profitability benefit from doing so despite the real risk of backlash from some regulators, customers, suppliers, and employees from the socially dominant group in society. Many multinationals, even those whose home markets discriminate against women, appear to have recognized the strategic opportunity of what we call the outsider’s network advantage. The gradualness of the host market’s shift toward a new equilibrium freer of discrimination presented multinationals a multiyear competitive opportunity for outsider’s advantage. Our study extends understanding of the multinational enterprise by showing how its competitive opportunities include identifying and exploiting social schisms in a host country’s labor market.",Crossref,100.0,10.1177/0001839218769634,https://doi.org/10.1177/0001839218769634,2018.0,Administrative Science Quarterly,ok,"CR-title:Multinational Firms, Labor Market Discrimination, and the Capture of Outsider’s ","Multinational Firms, Labor Market Discrimination, and the Capture of Outsider’s Advantage by Exploiting the Social Divide",10.1177/0001839218769634,,Goal 5,0.03876488358760281,False,
f0df60b6c2dc7715dd3d0e9156c22d17b8efd296,Jordan Siegel,Falling High Status and Corporate Bribery: Evidence from the Revealed Accounting Records of Two South Korean Presidents,"Research Summary : Social status and its dynamics may be an important predictor of which firms will engage in large‐scale bribery. Prior theory is incomplete, however, and prior studies have lacked comprehensive and reliable data on firm‐level bribery decisions. We offer a new theoretical prediction and a novel data set on high‐level corruption in South Korea, where the accounting records of two presidents in the 1987–1992 era were exposed to after‐the‐fact legal and public scrutiny. We find that, controlling for a range of alternative explanations, the threat of falling high status—that is, the combination of longstanding high social status with current‐period mediocre economic performance relative to that of industry peers—is a statistically and economically meaningful predictor of increases in the amount of large‐scale corporate bribery. Managerial Summary : What leads companies to engage in large‐scale bribery of senior politicians? Our concept of “threat of falling high status” refers to a circumstance where companies that have historically enjoyed high status through their owner families’ elite marriage networks experience mediocre economic performance relative to their peers. We show that this threat of falling high status is a notable determinant of large‐scale corporate bribery of senior politicians, using court data on corporate bribery of two South Korean presidents during 1987–1992. The implication of our study is twofold. Companies can strengthen internal control systems to avoid any large‐scale illegal activities at a higher level. Law enforcement agencies can also implement targeted monitoring programs to preempt illegal activities among companies facing the threat of falling high status.",Crossref,88.9795918367347,10.1002/smj.2747,https://doi.org/10.1002/smj.2747,2018.0,Strategic Management Journal,ok,CR-title:Falling High Status and Corporate Bribery: Evidence from the Revealed Accounting,Threat of falling high status and corporate bribery: Evidence from the revealed accounting records of two South Korean presidents,10.1002/smj.2747,,Goal 17,0.02531102570383191,False,
5d26e0fc942c1de536c96df06246649c5307e147,Jordan Siegel,What Makes the Bonding Stick? A Natural Experiment Involving the U.S. Supreme Court and Cross-Listed Firms,"We use a US Supreme Court case, Morrison v. National Australia Bank (2010), as a natural experiment to test the legal bonding hypothesis. By decreasing the potential liability of US-listed foreign firms, particularly due to class action lawsuits, Morrison arguably eroded their legal bonding to compliance with disclosure duties. Nevertheless, we find evidence of an increase or insignificant change in share values. Tests of longer-run effects of the legal event indicate that foreign firms’ disclosure quality and likelihood of facing enforcement actions remained stable, as did investors’ revealed preferences for trading on US markets. These results go against the legal bonding hypothesis but are consistent with reputational bonding and with market-based accounts of US cross-listing. Our results may contribute to ongoing debate about civil enforcement of securities laws through class actions.",Semantic Scholar (by DOI),100.0,10.2139/ssrn.1744905,https://www.semanticscholar.org/paper/6e6403996688f81bddc1e91b02c53699fd84d0b1,2017.0,Journal of Financial Economics,ok,CR-title:What Makes the Bonding Stick? A Natural Experiment Involving the U.S. Supreme Co,What Makes the Bonding Stick? A Natural Experiment Involving the U.S. Supreme Court and Cross-Listed Firms,10.2139/ssrn.1744905,,Goal 16,0.0183466962634333,False,
97c5463025662bc8b3cb296076ace6e03dc3deb1,Jagadeesh Sivadasan,"How Do US Firms Grow? New Evidence from a Growth Decomposition 
Opens a new window","Firm growth and its underlying modes are rarely examined on their own, which impedes our understanding of their relative importance, correlations among them and their associations with competition and future performance. We address these using a comprehensive seven‐mode decomposition of employment growth in all US firms (2004–2013). We find that organic modes such as opening or closing plants contribute more than transactional modes such as acquisitions and selloffs, and that growth modes exhibit age‐size differences and are generally positively correlated within firms. Trade competition in manufacturing increased closures and decreased acquisitions but had no effect on new units. Transactional growth positively correlates with future survival, unlike organic growth. Together, our findings expand our understanding of firm growth as a composite of multiple growth modes.Managers have many ways to grow a firm, but studies typically emphasize transactional modes such as acquisitions and selloffs. Using data on all US firms over 2004–2013, we study seven growth modes in an integrated and comprehensive model. We find that organic modes contribute more to growth than transactional modes, that young, large firms grow less relative to old, large firms, that when firms grow (shrink), they tend to grow (shrink) using multiple modes simultaneously and that growth modes vary in their association with competition. Importantly, transactional growth positively correlates with future survival, unlike organic growth. Together, these findings not only suggest that growth modes vary in their contribution to firm growth but also that they may differently influence subsequent performance.",Semantic Scholar,79.43262411347519,10.1002/smj.3641,https://www.semanticscholar.org/paper/0553114731b7c12e0abe4f0c5cf2687328bb2fdc,2024.0,Strategic Management Journal,ok,CR-title:How Do US Firms Grow? New Evidence from a Growth Decomposition Opens a new windo,How Do US Firms Grow? New Evidence from a Growth Decomposition&amp;nbsp;,10.2139/ssrn.4957838,,Goal 8,0.06337065748954733,True,economic growth
96ab33aefe117900aa86fcaeb1875af76f10a66f,Jagadeesh Sivadasan,"Caveat emptor as an obstacle to business transfers: Effect of product line liability exceptions on acquisitions, entry, and exit 
Opens a new window","Abstract Research Summary Being able to sell a business not only allows a firm to exit an industry but is also a motivation for entrepreneurial entry. Therefore, factors that make acquisitions less desirable for potential acquirers could not only affect the rate of acquisitions, but also entry and exit. We test this in the context of judicial adoptions of product line exceptions, which increased acquirer exposure to potential accumulated liabilities. We find that after adoption, and relative to nonmanufacturing establishments, acquisitions of manufacturing establishments decrease, while exits through closure increase. Relative entry of manufacturing establishments declines. These effects are higher in industries where resalability of physical capital is lower and for smaller entrants. Interestingly, while the likelihood of acquisitions declines for older establishments, it increases for younger ones. Managerial Summary Making it harder to sell a business not only hinders business transfers but also affects business entry and exit. This is because entrepreneurs and businesses often exit by selling to other firms, not just through closures. Based on comprehensive data on US establishments, we provide evidence supporting this thesis. We find that after judicial adoption of a legal principle that holds acquirers accountable for the acquired firm's product line liabilities, the probability of manufacturing establishments (which are more likely to have such liabilities) being acquired decreases more than that of other establishments. Simultaneously, closures as a form of exit increase, and the relative entry of manufacturing establishments declines. These findings underscore the strategic importance of acquisition‐driven exits for businesses and entrepreneurs.",Crossref,100.0,10.1002/smj.3584,https://doi.org/10.1002/smj.3584,2024.0,Strategic Management Journal,ok,CR-title:Caveat emptor as an obstacle to business transfers: Effect of product line liabi,"Caveat emptor as an obstacle to business transfers: Effect of product line liability exceptions on acquisitions, entry, and exit",10.1002/smj.3584,,Goal 9,0.02835219236237099,False,employment in manufacturing
d155ade9bdd0f8397ab758737e212e005c66614e,Jagadeesh Sivadasan,"Barriers to Entry and Competitive Behavior: Evidence from Reforms of Cable Franchising Regulations 
Opens a new window","Abstract Between 2005 and 2008, nineteen of the fifty states of the U.S. reformed the franchising process for cable television, significantly easing entry into local markets. Using a difference‐in‐differences approach that exploits the staggered introduction of reforms, we find that prices for ‘Basic’ service declined systematically by about 5.5 to 6.8 per cent following the reforms, but we find no statistically significant effect on average price for the more popular ‘Expanded Basic’ service. We also find that the reforms led to increased actual entry in reformed states, by about 11.6% relative to non‐reformed states. Our analysis shows that the decline in price for ‘Basic’ service holds for markets that did not experience actual entry, consistent with limit pricing by incumbents. To control for potential state‐level shocks correlated with the reforms, we undertake a sample‐split test that finds larger declines in prices for both ‘Basic’ and ‘Expanded Basic’ services in local markets which faced a greater threat of entry (because they were close to a prominent second entrant). Our results are consistent with limit pricing models that predict incumbents respond to increased threat of entry, and suggest that the reforms facilitated entry and modestly benefited consumers in reformed states.",Crossref,100.0,10.1111/joie.12152,https://doi.org/10.1111/joie.12152,2017.0,The Journal of Industrial Economics,ok,CR-title:Barriers to Entry and Competitive Behavior: Evidence from Reforms of Cable Franc,Barriers to Entry and Competitive Behavior: Evidence from Reforms of Cable Franchising Regulations,10.1111/joie.12152,,Goal 1,0.0374025744817582,False,
01fd74d8164308c0c6103ea3509da3ea1ae3209c,Walter Sowden,"Perceptions of Organizational Affect and Holistic Mental Health in United States Army Soldiers During and After Deployment 
Opens a new window","ABSTRACT This study examined how U.S. Army Soldiers' subjective perceptions of organizational affect relate to holistic mental health across the deployment cycle. Using a repeated cross‐sectional design, 1554 Soldiers completed surveys before (T1), during (T2), and after (T3) deployment. Perceptions of organizational affect were conceptualised along two theoretically grounded dimensions: ambiance (emotional tone) and vigour (motivational energy), and measured using a novel validated scale. Factor analyses identified four distinct perceptions: suffering (negative ambiance, low vigour), contentment (positive ambiance, low vigour), restlessness (negative ambiance, high vigour), and zeal (positive ambiance, high vigour). General linear models showed that perceptions of organizational affect at T2 and T3 were significantly associated with psychological distress, hedonic happiness, and eudaimonic thriving at those time points, controlling for pre‐deployment (T1) holistic mental health. Perceptions of suffering were linked to increased distress, perceptions of contentment to greater happiness, and perceptions of both zeal and restlessness to greater thriving. Perceptions of organizational affect accounted for 5%–15% of the variance in holistic mental health outcomes. These findings underscore the importance of both perceptions of organizational ambiance and vigour in shaping mental health and well‐being and suggest opportunities for targeted interventions in high‐stakes occupational environments like military deployments.",Crossref,100.0,10.1002/smi.70097,https://doi.org/10.1002/smi.70097,2025.0,Stress and Health,ok,CR-title:Perceptions of Organizational Affect and Holistic Mental Health in United States,Perceptions of Organizational Affect and Holistic Mental Health in United States Army Soldiers During and After Deployment,10.1002/smi.70097,,Goal 3,0.07118111245919262,True,mental well-being
