citation_as_title,authors,abstract,journal,year,url,source,matching_index,Primary_SDG,Primary_SDG_Score,Primary_SDG_Relevant,Primary_SDG_Semantic_Matched_Keywords
"Eisend, Martin and Donald Lehmann . “Assessing the Enduring Impact of Influential Papers.” Marketing Letters vol. 27 , (March 01, 2016): 115 - 29 .","Martin Eisend, and Donald Lehmann, Donald Lehmann","This paper investigates citations of influential papers in the marketing and management area. These papers are successful in terms of the direct citations they receive (i.e., primary citations). To be truly influential, however, the papers citing them must in turn be used and cited by subsequent papers (i.e., have secondary citations) to demonstrate their long-run relevance. We propose a measure of enduring impact that takes into account (1) both primary and secondary citations and (2) the number of citations in the bibliography. The measure is non-linearly (exponentially) related to the traditional influence measure (i.e., primary citations to a paper) and captures the dissemination of knowledge from a paper more completely than cumulative or average primary citations.",Marketing Letters,2016,https://business.columbia.edu/faculty/research/assessing-enduring-impact-influential-papers,School Website,100,Goal 4,0.02113028221629815,False,
"Wilcox, Keith , Juliano Laran , Andrew T. Stephen , and Peter Zubcsek . “How Being Busy Can Increase Motivation and Reduce Task Completion Time.” Journal of Personality and Social Psychology vol. 110 , (March 01, 2016): 371 - 384 .","Keith Wilcox, , Juliano Laran, , Andrew T. Stephen, , and Peter Zubcsek","This research tests the hypothesis that being busy increases motivation and reduces the time it takes to complete tasks for which people miss a deadline. This effect occurs because busy people tend to perceive that they are using their time effectively, which mitigates the sense of failure people have when they miss a task deadline. Studies 1 and 2 show that when people are busy, they are more motivated to complete a task after missing a deadline than those who are not busy, and that the perception that one is using time effectively mediates this effect. Studies 3 and 4 show that this process makes busy people more likely to complete real tasks than people who are not busy. Study 5 uses data from over half a million tasks submitted by thousands of users of a task management software application to show that busy people take less time to complete a task after they miss a deadline for completing it. The findings delineate the conditions under which being busy can mitigate the negative effects of missing a deadline and reduce the time it takes to complete tasks.",Journal of Personality and Social Psychology,2016,https://business.columbia.edu/faculty/research/how-being-busy-can-increase-motivation-and-reduce-task-completion-time,School Website,100,Goal 15,0.003088522947585445,False,
"Fajgelbaum, Pablo and Amit Khandelwal . “Measuring the Unequal Gains from Trade.” Quarterly Journal of Economics vol. 131 , (March 01, 2016): 1113 - 1180 .","Pablo Fajgelbaum, and Amit Khandelwal, Amit Khandelwal","Individuals that consume different baskets of goods are di fferentially affected by relative price changes caused by international trade. We develop a methodology to measure the unequal gains from trade across consumers within countries. The approach requires data on aggregate expenditures and parameters estimated from a non-homothetic gravity equation. We find that trade typically favors the poor, who concentrate spending in more traded sectors.",Quarterly Journal of Economics,2016,https://business.columbia.edu/faculty/research/measuring-unequal-gains-trade,School Website,100,Goal 17,0.04719937388998035,False,global trade; trade policies
"De Loecker, Jan , Pinelopi Goldberg , Amit Khandelwal , and Nina Pavcnik . “Prices, Markups and Trade Reform.” Econometrica vol. 84 , (March 01, 2016): 445 - 510 .","Jan De Loecker, , Pinelopi Goldberg, , Amit Khandelwal, Amit Khandelwal, , and Nina Pavcnik","This paper examines how prices, markups and marginal costs respond to trade liberalization. We develop a framework to estimate markups from production data with multi-product firms. This approach does not require assumptions on the market structure or demand curves faced by firms, nor assumptions on how firms allocate their inputs across products. We exploit quantity and price information to disentangle markups from quantity-based productivity, and then compute marginal costs by dividing observed prices by the estimated markups. We use India's trade liberalization episode to examine how firms adjust these performance measures. Not surprisingly, we find that trade liberalization lowers factory-gate prices and that output tariff declines have the expected pro-competitive effects. However, the price declines are small relative to the declines in marginal costs, which fall predominantly because of the input tariff liberalization. The reason for this incomplete cost pass-through to prices is that firms offset their reductions in marginal costs by raising markups. Our results demonstrate substantial heterogeneity and variability in markups across firms and time and suggest that producers benefited relative to consumers, at least immediately after the reforms.",Econometrica,2016,https://business.columbia.edu/faculty/research/prices-markups-and-trade-reform,School Website,100,Goal 17,0.01639346734669768,False,global trade; trade policies
"Besbes, Omar and Denis Saure . “Product Assortment and Price Competition under Multinomial Logit Demand.” Production and Operations Management vol. 25 , (March 01, 2016): 114 - 127 .","Omar Besbes, Omar Besbes, and Denis Saure","The role of assortment planning and pricing in shaping sales and profits of retailers is well documented and studied in monopolistic settings. However, such a role remains relatively unexplored in competitive environments. In this paper, we study equilibrium behavior of competing retailers in two settings: i.) when prices are exogenously fixed, and retailers compete in assortments only; and ii.) when retailers compete jointly in assortment and prices. For this, we model consumer choice using a multinomial Logit, and assume each retailer selects products from a predefined set, and face a display constraint. We show that when the sets of products available to retailers do not overlap, there always exists one equilibrium that pareto dominates all others, and that such an outcome can be reached through an iterative process of best responses. A direct corollary of our results is that competition leads a firm to offer a broader set of products compared to when it is operating as a monopolist, and to broader offerings in the market compared to a centralized planner. When some products are available to all retailers, i.e., assortments might overlap, we show that display constraints drive equilibrium existence properties.",Production and Operations Management,2016,https://business.columbia.edu/faculty/research/product-assortment-and-price-competition-under-multinomial-logit-demand,School Website,100,Goal 12,0.0149767377672649,False,
"Merluzzi, J. and Damon Phillips . “The Specialist Discount: Negative Returns for MBAs with Focused Profiles in Investment Banking.” Administrative Science Quarterly vol. 61 , (March 01, 2016): 87 - 124 .","J. Merluzzi, and Damon Phillips, Damon Phillips","When is being specialized detrimental? Leveraging scholarship that links the sociological notion of identity to the advantages of labor market specialization, we provide arguments and evidence to understand when labor market specialization disadvantages job candidates. Specifically, we formulate three conditions under which specialization becomes disadvantageous, and then test this in a context that exemplifies these conditions: the market for graduating MBAs. Using rich data on two graduating cohorts in 2008 and 2009 from a top-tier U.S. business school graduate program, we show that ""focused"" MBA graduates with profiles of being specialists with respect to their activities prior to, during, and after matriculation, receive fewer job offers and earn lower starting bonus compensation than those graduates who did not focus. Specifically, our models show that candidates focused in investment banking were less than half as likely to receive multiple offers and earned over $20,000 less in starting bonus compensation than equivalent, but unfocused candidates entering the field. Our theory and findings contribute to the literature on market identities; with implications for the design of current MBA curricula and advisory activities.",Administrative Science Quarterly,2016,https://business.columbia.edu/faculty/research/specialist-discount-negative-returns-mbas-focused-profiles-investment-banking,School Website,100,Goal 17,0.01158637716818935,False,
"Stuart, Harborne . “Value Gaps and Profitability.” Strategy Science vol. 1 , no. 1 (March 01, 2016): 56 - 70 .","Harborne Stuart, Harborne Stuart","In the value-based approach to business strategy, a firm’s value creation with a buyer—i.e., its value gap—is an important measure. In many formal and informal results, firm profitability depends on whether the firm can identify buyer segments in which it has the largest value gap—namely, a value-gap advantage. These results typically assume, either explicitly or implicitly, that firms have constant marginal costs. In this paper, we show that if a firm’s value gap is defined as its marginal value creation with a buyer, value gaps provide a foundation for a firm’s profitability more generally. By allowing for nonconstant marginal costs, two important factors emerge. First, a firm’s value-gap advantage with respect to a buyer should be based on comparing the firm’s marginal value creation with the buyer’s best alternative for value capture, not value creation. Second, a firm’s guaranteed profitability depends critically on buyer competition. We show that in addition to excluded buyers, there are two other sources of buyer competition. A competitor’s buyer acts like an excluded buyer of a given firm if it can create more value with the given firm. We call such buyers envious buyers. Additionally, because of linkages in buyer preferences—which we call market-price effects—a firm may benefit from a competitor’s excluded or envious buyer. Consequently, a firm can benefit from demand for seemingly unrelated products, even when that demand includes buyers who have zero willingness-to-pay for the firm’s product. These additional sources of buyer competition explain how, in environments of excess supply, a firm can still be guaranteed profits due to competition.",Strategy Science,2016,https://business.columbia.edu/faculty/research/value-gaps-and-profitability,School Website,100,Goal 9,0.0203532467428937,False,
"Yue, Lori . “The Great and the Small: The Impact of Collective Action on the Evolution of Interlock Networks after the Panic of 1907.” American Sociological Review vol. 81 , no. 2 (February 25, 2016): 374 - 395 .","Lori Yue, Lori Yue","Conventional research in organizational theory highlights the role of board interlocks in facilitating business collective action. In this article, I propose that business collective action affects the evolutionary path of interlock networks. In particular, large market players’ response after a collective action to the classic problem of the ""exploitation"" of the great by the small provides a mechanism for interlocks to evolve. Through studying the two types of collective action that banks organized during the Panic of 1907, I find that the experience of issuing currency substitutes, a course of collective action that needed to mobilize community support, made bankers more aware of their responsibility for community welfare. In the post-crisis period, bankers were thus more supportive of the market stabilization strategy of assisting small banks. In contrast, the experience of organizing mutual lending, a course of collective action that highlighted the power of businesses independent of the communities in which they were located, led bankers to focus more on their sectional interest and favor the market stabilization strategy of eliminating small banks. These different attitudes toward small banks affected the evolution of the interlock networks between large and small banks.",American Sociological Review,2016,https://business.columbia.edu/faculty/research/great-and-small-impact-collective-action-evolution-interlock-networks-after-panic,School Website,100,Goal 13,0.02366964283296901,False,
"Krueger, Alan . “A Contribution to the Empirics of Reservation Wages.” AEJ: Economic Policy vol. 8 , (February 01, 2016): 1 - 39 .",Alan Krueger,"This paper provides evidence on the behavior of reservation wages over the spell of unemployment using high-frequency longitudinal data. Using data from our survey of unemployed workers in New Jersey, where workers were interviewed each week for up to 24 weeks, we find that self-reported reservation wages decline at a modest rate over the spell of unemployment, with point estimates ranging from 0.05 to 0.14 percent per week of unemployment. The decline in reservation wages is driven primarily by older individuals and those with personal savings at the start of the survey. The longitudinal nature of the data also allows us to test the relationship between job acceptance and the reservation wage and offered wage, where the reservation wage is measured from a previous interview to avoid bias due to cognitive dissonance. Job offers are more likely to be accepted if the offered wage exceeds the reservation wage, and the reservation wage has more predictive power in this regard than the pre-displacement wage, suggesting the reservation wage contains useful information about workers' future decisions. In addition, there is a discrete rise in job acceptance when the offered wage exceeds the reservation wage. In comparison to a calibrated job search model, the reservation wage starts out too high and declines too slowly, on average, suggesting that many workers persistently misjudge their prospects or anchor their reservation wage on their previous wage.",AEJ: Economic Policy,2016,https://business.columbia.edu/faculty/research/contribution-empirics-reservation-wages,School Website,100,Goal 8,0.02051501309863001,False,
"Slepian, Michael and Daniel Ames . “Internalized impressions: The link between apparent facial trustworthiness and deceptive behavior is mediated by targets' expectations of how they will be judged.” Psychological Science vol. 27 , (February 01, 2016): 282 - 288 .","Michael Slepian, Michael Slepian, and Daniel Ames, Daniel Ames","Researchers have debated whether a person’s behavior can be predicted from his or her face. In particular, it is unclear whether people’s trustworthiness can be predicted from their facial appearance. In the present study, we implemented conceptual and methodological advances in this area of inquiry, taking a new approach to capturing trustworthy behavior and measuring targets’ own self-expectations as a mediator between consensual appearance-based judgments and the trustworthiness of targets’ behavior. Using this novel paradigm to capture 900 observations of targets’ behavior (as trustworthy or untrustworthy), we found that face-based judgments predicted trustworthiness. We also found that this effect was mediated by targets’ expectations of how other people would perceive them and by their intentions to act in accordance with those expectations. These results are consistent with an internalized-impressions account: Targets internalize other people’s appearance-based expectations and act in accordance with them, which leads facial-appearance-based judgments to be accurate.",Psychological Science,2016,https://business.columbia.edu/faculty/research/internalized-impressions-link-between-apparent-facial-trustworthiness-and,School Website,100,Goal 2,0.008841680625211104,False,
"Lee, Alice J. , S. Yu , and Adam Galinsky . “Status decreases dominance in the West but increases dominance in the East.” Psychological Science vol. 27 , (February 01, 2016): 127 - 137 .","Alice J. Lee, , S. Yu, , and Adam Galinsky, Adam Galinsky","In the experiments reported here, we integrated work on hierarchy, culture, and the enforcement of group cooperation by examining patterns of punishment. Studies in Western contexts have shown that having high status can temper acts of dominance, suggesting that high status may decrease punishment by the powerful. We predicted that high status would have the opposite effect in Asian cultures because vertical collectivism permits the use of dominance to reinforce the existing hierarchical order. Across two experiments, having high status decreased punishment by American participants but increased punishment by Chinese and Indian participants. Moreover, within each culture, the effect of status on punishment was mediated by feelings of being respected. A final experiment found differential effects of status on punishment imposed by Asian Americans depending on whether their Asian or American identity was activated. Analyzing enforcement through the lens of hierarchy and culture adds insight into the vexing puzzle of when and why people engage in punishment.",Psychological Science,2016,https://business.columbia.edu/faculty/research/status-decreases-dominance-west-increases-dominance-east,School Website,100,Goal 17,0.01030808329661812,False,
"Herskovic, Bernard , Bryan Kelly , Hanno Lustig , and Stijn Van Nieuwerburgh . “The Common Factor in Idiosyncratic Volatility: Quantitative Asset Pricing Implications.” Journal of Financial Economics vol. 119 , (February 01, 2016): 249 - 283 .","Bernard Herskovic, , Bryan Kelly, , Hanno Lustig, , and Stijn Van Nieuwerburgh, Stijn Van Nieuwerburgh","We show that firms' idiosyncratic volatility obeys a strong factor structure and that shocks to the common factor in idiosyncratic volatility (CIV) are priced. Stocks in the lowest CIV-beta quintile earn average returns 5.4% per year higher than those in the highest quintile. The CIV factor helps to explain a number of asset pricing anomalies. We provide new evidence linking the CIV factor to income risk faced by households. These three facts are consistent with an incomplete markets heterogeneous-agent model. In the model, CIV is a priced state variable because an increase in idiosyncratic firm volatility raises the average household's marginal utility. The calibrated model matches the high degree of comovement in idiosyncratic volatilities, the CIV-beta return spread, and several other asset price moments.",Journal of Financial Economics,2016,https://business.columbia.edu/faculty/research/common-factor-idiosyncratic-volatility-quantitative-asset-pricing-implications,School Website,100,Goal 2,0.006460775154409938,False,
"Iyengar, Raghuram and Martin Schleicher . “The perils of proactive churn prevention using plan recommendations: Evidence from a field experiment.” Journal of Marketing Research vol. 53 , (February 01, 2016): 46 - 60 .","Raghuram Iyengar, and Martin Schleicher","Facing the issue of increasing customer churn, many services have begun recommending pricing plans to their customers. One reason behind this type of retention campaign is that customers who are on a tariff suitable for them should be less likely to churn as they derive greater benefits from the service. In this paper, the authors examine the effectiveness of such retention campaigns using a large-scale field experiment in which some customers were offered plan recommendations and some were not. They find that being proactive and encouraging customers to switch to cost-minimizing plans can, surprisingly, increase rather than decrease customer churn: Whereas only 6% of customers in the control condition churned during the three months following the intervention, 10% did so in the treatment group. The authors propose two explanations for how the campaign increased churn, namely, by lowering customers' inertia to switch plans and by increasing the salience of past usage patterns among potential churners. The data provide support for both explanations. By leveraging the richness of our field experiment, the authors assess the impact of targeted encouragement campaigns on customer behavior and firm revenues and derive recommendations for service firms.",Journal of Marketing Research,2016,https://business.columbia.edu/faculty/research/perils-proactive-churn-prevention-using-plan-recommendations-evidence-field,School Website,100,Goal 17,0.009973210570958891,False,
"Besbes, Omar , Yonatan Gur , and Assaf Zeevi . “Optimization in Online Content Recommendation Services: Beyond Click-Through-Rates.” Manufacturing & Service Operations vol. 18 , (January 28, 2016): 15 - 33 .","Omar Besbes, Omar Besbes, , Yonatan Gur, , and Assaf Zeevi, Assaf Zeevi","A new class of online services allows internet media sites to direct users from articles they are currently reading to other content they may be interested in. This process creates a ""browsing path'' along which there is potential for repeated interaction between the user and the provider, giving rise to a dynamic optimization problem. A key metric that often underlies this recommendation process is the click-through rate (CTR) of candidate articles. While CTR is a measure of instantaneous click likelihood, we analyze the performance improvement that one may achieve by some lookahead that accounts for the potential future path of users. To that end, using a large data set of user path history at major media sites, we introduce and derive a representation of content along two key dimensions: clickability, the likelihood to click to an article when it is recommended; and engageability, the likelihood to click from an article when it hosts a recommendation. We then propose a class of heuristics that leverage both clickability and engageability, and provide theoretical support for favoring such path-focused heuristics over myopic heuristics that focus only on clickability (no lookahead). We conduct a live pilot experiment that measures the performance of a practical proxy of our proposed class, when integrated into the operating system of a worldwide leading provider of content recommendations. We estimate the aggregate improvement in clicks-per-visit relative to the CTR-driven current practice. The documented improvement highlights the importance and the practicality of efficiently incorporating for the future path of users in real time.",Manufacturing & Service Operations,2016,https://business.columbia.edu/faculty/research/optimization-online-content-recommendation-services-beyond-click-through-rates,School Website,100,Goal 10,0.006038177133748097,False,
"Jerath, Kinshuk , S Sajeesh , and Z. John Zhang . “A Model of Unorganized and Organized Retailing in Emerging Economies.” Marketing Science vol. 35 , (January 01, 2016): 756 - 778 .","Kinshuk Jerath, Kinshuk Jerath, , S Sajeesh, , and Z. John Zhang","In the last two decades, organized retailing has transformed the retailing landscape in emerging economies, where unorganized retailing has traditionally been dominant. In this paper, we build a theoretical model of unorganized and organized retailing in emerging economies by carefully modeling key characteristics of the retailing environment, the retailers, the consumers, and product categories. The primary insight that we obtain is that in a competitive market comprising of only unorganized retailers, the advent of organized retailing injects efficiency into the market leading to a reduction in the number of unorganized retailers. This, in turn, makes the market less competitive. Building on this basic insight, we obtain a number of counterintuitive results. For instance, (i) the presence of organized retailing may increase the prices charged by unorganized retailers; (ii) as the consumers’ transportation cost to the unorganized retailers increases, the market share of the unorganized retailing sector may increase; (iii) as the probability of bulk consumption increases and consumers prefer to purchase more from the organized retailer, prices and profits at the organized retailer may decrease; and (iv) the presence of organized retailing can lead to both consumer and social surplus being lower because consumers face higher prices at unorganized retailers and there is wastage in the economy due to bulk purchasing at organized retailers. Our model offers an explanation for certain surprising empirical observations related to retailing in emerging markets, such as why in the last few years in the Indian market the unorganized retailers who have survived the advent of organized retailing seem to be doing better. Implications from our research can provide guidance to policy makers grappling with issues related to the balanced growth of unorganized and organized retailing in emerging markets.",Marketing Science,2016,https://business.columbia.edu/faculty/research/model-unorganized-and-organized-retailing-emerging-economies,School Website,100,Goal 1,0.02955207097671678,False,
"Abrahamson, Eric , H. Berkowitz , and H. Dumez . “A More Relevant Approach to Relevance in Management Studies: An Essay on Performativity.” Academy of Management Review vol. 41 , (January 01, 2016): 367 - 381 .","Eric Abrahamson, Eric Abrahamson, , H. Berkowitz, , and H. Dumez","In this essay, we criticize how the performativity thesis, as described and exemplified in Do Economists Make Markets, has focused primarily on the field of economics generally and business school–based financial economics consequently. By doing so the performativity literature has ignored whether, when, and how financial economics outperforms, or might be outperformed by, other business school sciences, such as management. In other words, just as a firm’s economic performance depends on its capacity to outperform its competitors, we suggest that the performativity of a science, like financial economics, also results from its capacity to outperform other sciences, like management.",Academy of Management Review,2016,https://business.columbia.edu/faculty/research/more-relevant-approach-relevance-management-studies-essay-performativity,School Website,100,Goal 17,0.02427958466362591,False,
"Akinola, Modupe , Ilona Fridman , Shira Mor , Michael Morris , and Alia Crum . “Adaptive appraisals of anxiety moderate the association between cortisol reactivity and performance in salary negotiations.” PLOS ONE vol. 11 , (January 01, 2016): 1 - 10 .","Modupe Akinola, Modupe Akinola, , Ilona Fridman, , Shira Mor, , Michael Morris, Michael Morris, , and Alia Crum","Prior research suggests that stress can be harmful in high-stakes contexts such as negotiations. However, few studies actually measure stress physiologically during negotiations, nor do studies offer interventions to combat the potential negative effects of heightened physiological responses in negotiation contexts. In the current research, we offer evidence that the negative effects of cortisol increases on negotiation performance can be reduced through a reappraisal of anxiety manipulation. We experimentally induced adaptive appraisals by randomly assigning 97 male and female participants to receive either instructions to appraise their anxiety as beneficial to the negotiation or no specific instructions on how to appraise the situation. We also measured participants' cortisol responses prior to and following the negotiation. Results revealed that cortisol increases were positively related to negotiation performance for participants who were told to view anxiety as beneficial, and not detrimental, for negotiation performance (appraisal condition). In contrast, cortisol increases were negatively related to negotiation performance for participants given no instructions on appraising their anxiety (control condition). These findings offer a means through which to combat the potentially deleterious effects of heightened cortisol reactivity on negotiation outcomes.",PLOS ONE,2016,https://business.columbia.edu/faculty/research/adaptive-appraisals-anxiety-moderate-association-between-cortisol-reactivity-and,School Website,100,Goal 16,0.01479520765903861,False,
"Arnosti, Nicholas , Marissa Beck , and Paul Milgrom . “Adverse Selection and Auction Design for Internet Display Advertising.” American Economic Review vol. 106 , (January 01, 2016): 2852 - 2866 .","Nicholas Arnosti, , Marissa Beck, , and Paul Milgrom","We model an online display advertising environment in which ""performance"" advertisers can measure the value of individual impressions, whereas ""brand"" advertisers cannot. If advertiser values for ad opportunities are positively correlated, second-price auctions for impressions can be inefficient and expose brand advertisers to adverse selection. Bayesian-optimal auctions have other drawbacks: they are complex, introduce incentives for false-name bidding, and do not resolve adverse selection. We introduce ""modified second bid"" auctions as the unique auctions that overcome these disadvantages. When advertiser match values are drawn independently from heavy tailed distributions, a modified second bid auction captures at least 94.8 percent of the first-best expected value. In that setting and similar ones, the benefits of switching from an ordinary second-price auction to the modified second bid auction may be large, and the cost of defending against shill bidding and adverse selection may be low.",American Economic Review,2016,https://business.columbia.edu/faculty/research/adverse-selection-and-auction-design-internet-display-advertising,School Website,100,Goal 9,0.005872483594097205,False,
"Jerath, Kinshuk , Vibhanshu Abhishek , and Z. John Zhang . “Agency Selling or Reselling? Channel Structures in Electronic Retailing.” Management Science vol. 62 , (January 01, 2016): 2259 - 2280 .","Kinshuk Jerath, Kinshuk Jerath, , Vibhanshu Abhishek, , and Z. John Zhang","In recent years, online retailers (also called e-tailers) have started allowing manufacturers direct access to their customers while charging a fee for providing this access, a format commonly referred to as agency selling. In this paper, we use a stylized theoretical model to answer a key question that e-tailers are facing: When should they use an agency selling format instead of using the more conventional reselling format? We find that agency selling is more efficient than reselling and leads to lower retail prices; however, the e-tailers end up giving control over retail prices to the manufacturer. Therefore, the reaction by the manufacturer, who makes electronic channel pricing decisions based on their impact on demand in the traditional channel (brick-and-mortar retailing), is an important factor for e-tailers to consider. We find that when sales in the electronic channel lead to a negative effect on demand in the traditional channel, e-tailers prefer agency selling, whereas when sales in the electronic channel lead to substantial stimulation of demand in the traditional channel, e-tailers prefer reselling. This preference is mediated by competition between e-tailers—as competition between them increases, e-tailers prefer to use agency selling. We also find that when e-tailers benefit from positive externalities from the sales of the focal product (such as additional profits from sales of associated products), retail prices may be lower under reselling than under agency selling, and the e-tailers prefer reselling under some conditions for which they would prefer agency selling without the positive externalities.",Management Science,2016,https://business.columbia.edu/faculty/research/agency-selling-or-reselling-channel-structures-electronic-retailing,School Website,100,Goal 1,0.007278857476597584,False,
"Kim, Song-Hee , Carri Chan , Marcelo Olivares , and Gabriel Escobar . “Association Among ICU Congestion, ICU Admission Decision, and Patient Outcomes.” Critical Care Medicine vol. 44 , no. 10 (Forthcoming): 1814 - 1821 .","Song-Hee Kim, , Carri Chan, Carri Chan, , Marcelo Olivares, Marcelo Olivares, , and Gabriel Escobar","Objectives: To employ automated bed data to examine whether ICU occupancy influences ICU admission decisions and patient outcomes. Design: Retrospective study using an instrumental variable to remove biases from unobserved differences in illness severity for patients admitted to ICU. Setting: Fifteen hospitals in an integrated healthcare delivery system in California. Patients: Seventy thousand one hundred thirty-three episodes involving patients admitted via emergency departments to a medical service over a 1-year period between 2008 and 2009. Interventions: None. Measurements and Main Results: A third of patients admitted via emergency department to a medical service were admitted under high ICU congestion (more than 90% of beds occupied). High ICU congestion was associated with a 9% lower likelihood of ICU admission for patients defined as eligible for ICU admission. We further found strong associations between ICU admission and patient outcomes, with a 32% lower likelihood of hospital readmission if the first inpatient unit was an ICU. Similarly, hospital length of stay decreased by 33% and likelihood of transfer to ICU from other units — including ICU readmission if the first unit was an ICU — decreased by 73%. Conclusions: High ICU congestion is associated with a lower likelihood of ICU admission, which has important operational implications and can affect patient outcomes. By taking advantage of our ability to identify a subset of patients whose ICU admission decisions are affected by congestion, we found that, if congestion were not a barrier and more eligible patients were admitted to ICU, this hospital system could save approximately 7.5 hospital readmissions and 253.8 hospital days per year. These findings could help inform future capacity planning and staffing decisions.",Critical Care Medicine,2016,https://business.columbia.edu/faculty/research/association-among-icu-congestion-icu-admission-decision-and-patient-outcomes,School Website,100,Goal 11,0.006602118959828594,False,
"Akinola, Modupe , Elizabeth Page-Gould , Pranjal Mehta , and Jackson Lu . “Collective hormonal profiles predict group performance.” Proceedings of the National Academy of Sciences vol. 113 , (January 01, 2016): 9774 - 9779 .","Modupe Akinola, Modupe Akinola, , Elizabeth Page-Gould, , Pranjal Mehta, , and Jackson Lu","Prior research has shown that an individual's hormonal profile can influence the individual's social standing within a group. We introduce a different construct — a collective hormonal profile — which describes a group's hormonal make-up. We test whether a group's collective hormonal profile is related to its performance. Analysis of 370 individuals randomly assigned to work in 74 groups of three to six individuals revealed that group-level concentrations of testosterone and cortisol interact to predict a group's standing across groups. Groups with a collective hormonal profile characterized by high testosterone and low cortisol exhibited the highest performance. These collective hormonal level results remained reliable when controlling for personality traits and group-level variability in hormones. These findings support the hypothesis that groups with a biological propensity toward status pursuit (high testosterone) coupled with reduced stress-axis activity (low cortisol) engage in profit-maximizing decision-making. The current work extends the dual-hormone hypothesis to the collective level and provides a neurobiological perspective on the factors that determine who rises to the top across, not just within, social hierarchies.",Proceedings of the National Academy of Sciences,2016,https://business.columbia.edu/faculty/research/collective-hormonal-profiles-predict-group-performance,School Website,100,Goal 1,0.02409451056423022,False,
"Schrift, Rom , Ran Kivetz , and Oded Netzer . “Complicating Decisions: The Work Ethic Heuristic and the Construction of Effortful Decisions.” Journal of Experimental Psychology: General vol. 145 , (January 01, 2016): 807 - 829 .","Rom Schrift, , Ran Kivetz, Ran Kivetz, , and Oded Netzer, Oded Netzer","The notion that effort and hard work yield desired outcomes is ingrained in many cultures and affects our thinking and behavior. However, could valuing effort complicate our lives? In the present article, the authors demonstrate that individuals with a stronger tendency to link effort with positive outcomes end up complicating what should be easy decisions. People distort their preferences and the information they search and recall in a manner that intensifies the choice conflict and decisional effort they experience before finalizing their choice. Six experiments identify the effort-outcome link as the underlying mechanism for such conflict-increasing behavior. Individuals with a stronger tendency to link effort with positive outcomes (e.g., individuals who subscribe to a Protestant Work Ethic) are shown to complicate decisions by: (a) distorting evaluations of alternatives (Study 1); (b) distorting information recalled about the alternatives (Studies 2a and 2b); and (3) distorting interpretations of information about the alternatives (Study 3). Further, individuals conduct a superfluous search for information and spend more time than needed on what should have been an easy decision (Studies 4a and 4b).",Journal of Experimental Psychology: General,2016,https://business.columbia.edu/faculty/research/complicating-decisions-work-ethic-heuristic-and-construction-effortful-decisions,School Website,100,Goal 16,0.0296372980802413,False,conflict prevention; conflict resolution
"Penman, Stephen . “Conservatism as a Defining Principle for Accounting.” The Japanese Accounting Review vol. 6 , (January 01, 2016): 1 - 16 .","Stephen Penman, Stephen Penman","The removal of “conservatism” as a qualitative characteristic from the Conceptual Framework of the IFRS has met with considerable resistance. This paper argues that conservatism has a role in accounting, but not as a qualitative characteristic. Rather, it serves as a defining principle for how accounting is to be done. It is thus central to resolving “recognition” and “measurement” issues in the Conceptual Framework, issues that determine what actually goes into the balance sheet and income statement but issues on which the Framework is particularly weak. As a “prudent reaction to uncertainty,” conservatism supplies the investor with information about the payoffs to investments, particularly the uncertainty involved in those investments.",The Japanese Accounting Review,2016,https://business.columbia.edu/faculty/research/conservatism-defining-principle-accounting,School Website,100,Goal 15,0.006464513732473905,False,
"Faraji-Rad, Ali , Shiri Melumad , and Gita Johar . “Consumer Desire for Control as a Barrier to New Product Adoption.” Journal of Consumer Psychology vol. August 2016 , (January 01, 2016): 1 - 8 .","Ali Faraji-Rad, , Shiri Melumad, , and Gita Johar, Gita Johar","This research examines the relationship between desire for control and acceptance of new products. We hypothesize that desire for control — the need to personally control outcomes in one's life — acts as a barrier to new product acceptance. Three experiments provide support for this hypothesis. This effect holds when desire for control is high as a dispositional trait (Studies 1 and 3) and when it is situationally induced (Study 2). We also identify an intervention to increase new product acceptance based on the idea that new products threaten one's sense of control. Specifically, framing new products as potentially increasing one's sense of control increases acceptance of new products by those high in desire for control (Study 3). This finding offers some evidence for the underlying process and helps guide managerial actions.",Journal of Consumer Psychology,2016,https://business.columbia.edu/faculty/research/consumer-desire-control-barrier-new-product-adoption,School Website,100,Goal 12,0.01723681873030993,False,
"Hawas, Francisco and Bernando Pagnoncelli . “Credit-Risk Behavior of Homogeneous Portfolios: A Theoretical Result with Surprising Practical Implications .” The Journal of Structured Finance vol. 22 , (January 01, 2016): 7 - 15 .","Francisco Hawas, and Bernando Pagnoncelli","This article describes an analytical approach to examine the credit-risk behavior of a homogeneous portfolio. The authors demonstrate the usefulness of the approach using a synthetic index linked to high-yield corporate bonds (which resembles a synthetic CDO) and then analyze an actual synthetic CDO transaction. They show that the conventional approach to analyze these structures (Monte Carlo simulations combined with the Gaussian copula) fails to account for the tri-modal nature of the underlying portfolio default distribution, and consequently, risk assessments based on this method give a misguided view of the risk-reward profile of such portfolios. The authors further show that the benefits of portfolio diversification in the context of credit-risk portfolios are limited in high-correlation scenarios. These findings have important implications for risk managers and financial regulators.",The Journal of Structured Finance,2016,https://business.columbia.edu/faculty/research/credit-risk-behavior-homogeneous-portfolios-theoretical-result-surprising,School Website,100,Goal 10,0.006993480340206382,False,financial market regulation
